"name","geo_place_name","geo_type_name","start_date","data_value"
"Fine particles (PM 2.5)","Long Island City and Astoria (CD1)","CD","2017-01-01","7.7"
"Fine particles (PM 2.5)","Bensonhurst - Bay Ridge","UHF42","2017-12-01","8.1"
"Fine particles (PM 2.5)","Rockaways","UHF42","2017-12-01","7"
"Fine particles (PM 2.5)","Coney Island - Sheepshead Bay","UHF42","2013-12-01","11"
"Fine particles (PM 2.5)","Coney Island - Sheepshead Bay","UHF42","2019-01-01","6"
"Fine particles (PM 2.5)","Coney Island - Sheepshead Bay","UHF42","2022-01-01","5.4"
"Fine particles (PM 2.5)","High Bridge - Morrisania","UHF42","2017-12-01","8.6"
"Fine particles (PM 2.5)","Midtown (CD5)","CD","2014-12-01","13.2"
"Fine particles (PM 2.5)","Chelsea - Clinton","UHF42","2013-12-01","15.8"
"Fine particles (PM 2.5)","Chelsea - Clinton","UHF42","2017-12-01","11.2"
