GeoID,Year,PM2.5,AsthmaRate,RespiratoryRate
203.0,2012,10.7,164.8,14.1
203.0,2012,10.7,91.2,14.1
403.0,2012,10.0,29.3,8.9
403.0,2012,10.0,9.6,8.9
208.0,2012,10.0,70.9,11.1
208.0,2012,10.0,35.1,11.1
103.0,2015,9.1,153.6,19.4
103.0,2015,9.1,64.1,19.4
309.0,2015,9.7,31.6,10.7
309.0,2015,9.7,102.2,10.7
310.0,2015,10.3,35.4,6.6
310.0,2015,10.3,19.2,6.6
209.0,2009,9.2,20.7,10.4
209.0,2009,9.2,11.3,10.4
303.0,2015,8.6,215.5,20.3
303.0,2015,8.6,111.6,20.3
403.0,2015,7.7,29.4,10.2
403.0,2015,7.7,7.9,10.2
205.0,2015,9.3,34.4,7.4
205.0,2015,9.3,18.6,7.4
303.0,2009,10.4,299.4,29.2
303.0,2009,10.4,147.1,29.2
403.0,2009,9.3,38.0,11.3
403.0,2009,9.3,9.3,11.3
103.0,2009,10.3,122.8,20.5
103.0,2009,10.3,68.7,20.5
205.0,2012,10.8,28.0,9.4
205.0,2012,10.8,45.5,9.4
201.0,2012,11.6,43.5,8.2
201.0,2012,11.6,26.9,8.2
201.0,2015,11.0,27.4,6.6
201.0,2015,11.0,19.9,6.6
201.0,2009,10.6,59.6,10.0
201.0,2009,10.6,28.2,10.0
304.0,2012,12.6,63.9,10.2
304.0,2012,12.6,23.5,10.2
404.0,2012,9.4,13.4,7.0
404.0,2012,9.4,6.6,7.0
404.0,2009,9.0,22.1,10.2
404.0,2009,9.0,6.7,10.2
211.0,2015,8.7,107.9,11.0
211.0,2015,8.7,67.3,11.0
107.0,2015,8.9,104.6,26.5
107.0,2015,8.9,194.7,26.5
307.0,2015,10.1,16.5,6.9
307.0,2015,10.1,44.5,6.9
407.0,2015,9.4,43.0,9.0
407.0,2015,9.4,18.6,9.0
207.0,2009,10.3,115.8,10.5
207.0,2009,10.3,57.9,10.5
406.0,2015,7.5,36.2,8.5
406.0,2015,7.5,12.7,8.5
306.0,2015,12.0,53.6,6.9
306.0,2015,12.0,20.4,6.9
102.0,2015,9.7,108.6,15.4
102.0,2015,9.7,48.4,15.4
306.0,2015,10.3,53.6,6.9
306.0,2015,10.3,20.4,6.9
305.0,2015,8.3,18.6,6.7
305.0,2015,8.3,6.6,6.7
306.0,2009,13.2,88.6,9.0
306.0,2009,13.2,25.3,9.0
405.0,2012,10.3,43.6,10.7
405.0,2012,10.3,14.5,10.7
405.0,2009,9.7,14.9,12.4
405.0,2009,9.7,51.1,12.4
208.0,2015,7.1,31.4,11.9
208.0,2015,7.1,61.4,11.9
101.0,2015,9.6,25.8,14.8
101.0,2015,9.6,65.8,14.8
102.0,2012,10.6,57.7,14.2
102.0,2012,10.6,139.9,14.2
401.0,2017,10.2,42.0,5.0
401.0,2017,10.2,16.0,5.0
206.0,2017,8.8,10.0,6.0
206.0,2017,8.8,14.0,6.0
208.0,2009,9.5,81.7,12.5
208.0,2009,9.5,40.9,12.5
206.0,2009,10.1,19.5,11.8
206.0,2009,10.1,13.2,11.8
208.0,2017,8.5,55.0,8.0
208.0,2017,8.5,27.0,8.0
4.0,2009,10.3,74.8,11.4
4.0,2009,10.3,23.1,11.4
309.0,2012,11.5,36.2,12.0
309.0,2012,11.5,114.8,12.0
101.0,2009,12.1,60.7,18.6
101.0,2009,12.1,25.4,18.6
101.0,2012,12.8,82.3,13.8
101.0,2012,12.8,27.1,13.8
210.0,2012,9.8,29.4,13.7
210.0,2012,9.8,17.9,13.7
309.0,2015,10.5,31.6,10.7
309.0,2015,10.5,102.2,10.7
310.0,2012,12.8,52.3,6.1
310.0,2012,12.8,24.1,6.1
202.0,2015,8.5,24.1,7.8
202.0,2015,8.5,46.4,7.8
308.0,2015,9.5,14.2,4.7
308.0,2015,9.5,6.5,4.7
408.0,2009,9.3,115.8,12.7
408.0,2009,9.3,41.6,12.7
408.0,2012,9.7,91.4,9.8
408.0,2012,9.7,39.6,9.8
406.0,2012,10.3,38.1,8.1
406.0,2012,10.3,16.7,8.1
206.0,2012,11.7,18.7,9.1
206.0,2012,11.7,11.2,9.1
406.0,2012,10.3,38.1,8.1
406.0,2012,10.3,16.7,8.1
501.0,2012,8.3,85.9,14.0
501.0,2012,8.3,54.0,14.0
301.0,2009,10.8,138.5,12.5
301.0,2009,10.8,44.5,12.5
401.0,2012,11.2,25.1,9.8
401.0,2012,11.2,48.8,9.8
304.0,2012,12.6,63.9,10.2
304.0,2012,12.6,23.5,10.2
304.0,2009,11.0,74.2,11.6
304.0,2009,11.0,25.5,11.6
410.0,2017,6.3,33.0,10.0
410.0,2017,6.3,46.0,10.0
102.0,2017,9.0,81.0,10.0
102.0,2017,9.0,36.0,10.0
402.0,2009,12.1,15.6,9.6
402.0,2009,12.1,75.2,9.6
402.0,2012,10.1,49.0,7.5
402.0,2012,10.1,13.6,7.5
402.0,2017,8.9,12.0,5.0
402.0,2017,8.9,51.0,5.0
409.0,2015,6.5,39.5,8.2
409.0,2015,6.5,17.9,8.2
106.0,2017,8.2,78.0,15.0
106.0,2017,8.2,138.0,15.0
410.0,2012,7.6,57.9,10.2
410.0,2012,7.6,42.3,10.2
410.0,2009,9.6,47.8,18.8
410.0,2009,9.6,111.8,18.8
210.0,2009,10.4,35.1,15.4
210.0,2009,10.4,19.8,15.4
102.0,2012,10.9,57.7,14.2
102.0,2012,10.9,139.9,14.2
209.0,2015,8.1,16.8,8.9
209.0,2015,8.1,8.5,8.9
309.0,2015,9.3,31.6,10.7
309.0,2015,9.3,102.2,10.7
105.0,2012,9.8,214.1,20.8
105.0,2012,9.8,118.1,20.8
104.0,2012,11.4,58.8,13.9
104.0,2012,11.4,133.9,13.9
104.0,2017,9.4,34.0,10.0
104.0,2017,9.4,80.0,10.0
406.0,2017,7.4,34.0,5.0
406.0,2017,7.4,10.0,5.0
503.0,2012,10.1,26.7,13.5
503.0,2012,10.1,15.9,13.5
407.0,2015,7.3,43.0,9.0
407.0,2015,7.3,18.6,9.0
504.0,2009,10.4,21.0,11.7
504.0,2009,10.4,11.8,11.7
504.0,2017,6.6,7.0,10.0
504.0,2017,6.6,11.0,10.0
211.0,2012,9.4,97.2,15.9
211.0,2012,9.4,165.3,15.9
104.0,2012,8.7,58.8,13.9
104.0,2012,8.7,133.9,13.9
105.0,2017,10.9,119.0,13.0
105.0,2017,10.9,67.0,13.0
406.0,2015,7.0,36.2,8.5
406.0,2015,7.0,12.7,8.5
101.0,2017,8.0,48.0,9.0
101.0,2017,8.0,16.0,9.0
302.0,2017,8.4,138.0,8.0
302.0,2017,8.4,75.0,8.0
302.0,2009,11.4,291.1,18.8
302.0,2009,11.4,137.0,18.8
402.0,2009,11.1,15.6,9.6
402.0,2009,11.1,75.2,9.6
503.0,2009,9.1,32.8,13.5
503.0,2009,9.1,16.0,13.5
503.0,2017,7.9,15.0,10.0
503.0,2017,7.9,13.0,10.0
304.0,2012,10.5,63.9,10.2
304.0,2012,10.5,23.5,10.2
402.0,2012,9.1,49.0,7.5
402.0,2012,9.1,13.6,7.5
201.0,2009,10.2,59.6,10.0
201.0,2009,10.2,28.2,10.0
402.0,2009,9.8,15.6,9.6
402.0,2009,9.8,75.2,9.6
302.0,2017,9.9,138.0,8.0
302.0,2017,9.9,75.0,8.0
404.0,2012,10.5,13.4,7.0
404.0,2012,10.5,6.6,7.0
501.0,2009,10.6,64.5,16.6
501.0,2009,10.6,92.0,16.6
501.0,2017,7.0,44.0,10.0
501.0,2017,7.0,58.0,10.0
201.0,2009,11.7,59.6,10.0
201.0,2009,11.7,28.2,10.0
201.0,2012,10.0,43.5,8.2
201.0,2012,10.0,26.9,8.2
102.0,2009,11.5,73.4,18.6
102.0,2009,11.5,37.6,18.6
102.0,2017,10.7,81.0,10.0
102.0,2017,10.7,36.0,10.0
304.0,2017,8.3,40.0,5.0
304.0,2017,8.3,18.0,5.0
211.0,2009,12.7,184.6,18.2
211.0,2009,12.7,106.8,18.2
211.0,2017,8.2,88.0,8.0
211.0,2017,8.2,51.0,8.0
106.0,2017,11.1,78.0,15.0
106.0,2017,11.1,138.0,15.0
105.0,2017,10.1,119.0,13.0
105.0,2017,10.1,67.0,13.0
205.0,2017,9.8,33.0,6.0
205.0,2017,9.8,18.0,6.0
403.0,2017,8.9,6.0,5.0
403.0,2017,8.9,25.0,5.0
405.0,2017,7.7,9.0,5.0
405.0,2017,7.7,24.0,5.0
4.0,2012,8.4,53.2,8.7
4.0,2012,8.4,20.6,8.7
501.0,2009,9.2,64.5,16.6
501.0,2009,9.2,92.0,16.6
201.0,2009,11.6,59.6,10.0
201.0,2009,11.6,28.2,10.0
409.0,2017,8.4,11.0,3.0
409.0,2017,8.4,35.0,3.0
106.0,2009,12.2,249.3,27.6
106.0,2009,12.2,130.1,27.6
106.0,2017,10.1,78.0,15.0
106.0,2017,10.1,138.0,15.0
405.0,2017,9.3,9.0,5.0
405.0,2017,9.3,24.0,5.0
409.0,2017,7.2,11.0,3.0
409.0,2017,7.2,35.0,3.0
209.0,2017,7.6,14.0,6.0
209.0,2017,7.6,8.0,6.0
211.0,2012,8.7,97.2,15.9
211.0,2012,8.7,165.3,15.9
211.0,2009,10.3,184.6,18.2
211.0,2009,10.3,106.8,18.2
211.0,2017,7.4,88.0,8.0
211.0,2017,7.4,51.0,8.0
211.0,2009,10.4,184.6,18.2
211.0,2009,10.4,106.8,18.2
203.0,2012,9.4,164.8,14.1
203.0,2012,9.4,91.2,14.1
102.0,2017,9.3,81.0,10.0
102.0,2017,9.3,36.0,10.0
101.0,2017,9.5,48.0,9.0
101.0,2017,9.5,16.0,9.0
102.0,2009,10.2,73.4,18.6
102.0,2009,10.2,37.6,18.6
307.0,2012,14.0,57.6,8.9
307.0,2012,14.0,24.0,8.9
408.0,2012,10.0,91.4,9.8
408.0,2012,10.0,39.6,9.8
407.0,2012,9.9,61.0,8.3
407.0,2012,9.9,23.6,8.3
503.0,2009,10.4,32.8,13.5
503.0,2009,10.4,16.0,13.5
307.0,2009,15.1,69.7,8.6
307.0,2009,15.1,20.7,8.6
307.0,2015,11.7,16.5,6.9
307.0,2015,11.7,44.5,6.9
208.0,2015,7.6,31.4,11.9
208.0,2015,7.6,61.4,11.9
301.0,2017,9.9,62.0,6.0
301.0,2017,9.9,23.0,6.0
202.0,2009,10.7,89.1,13.1
202.0,2009,10.7,40.7,13.1
504.0,2009,9.0,21.0,11.7
504.0,2009,9.0,11.8,11.7
301.0,2009,12.1,138.5,12.5
301.0,2009,12.1,44.5,12.5
103.0,2015,9.7,153.6,19.4
103.0,2015,9.7,64.1,19.4
303.0,2015,10.2,215.5,20.3
303.0,2015,10.2,111.6,20.3
303.0,2009,10.4,299.4,29.2
303.0,2009,10.4,147.1,29.2
403.0,2015,9.3,29.4,10.2
403.0,2015,9.3,7.9,10.2
104.0,2017,7.5,34.0,10.0
104.0,2017,7.5,80.0,10.0
208.0,2015,9.0,31.4,11.9
208.0,2015,9.0,61.4,11.9
4.0,2009,9.4,74.8,11.4
4.0,2009,9.4,23.1,11.4
408.0,2017,7.1,59.0,6.0
408.0,2017,7.1,23.0,6.0
206.0,2012,8.5,18.7,9.1
206.0,2012,8.5,11.2,9.1
401.0,2009,11.6,28.1,12.3
401.0,2009,11.6,79.4,12.3
408.0,2017,8.6,59.0,6.0
408.0,2017,8.6,23.0,6.0
405.0,2009,9.7,14.9,12.4
405.0,2009,9.7,51.1,12.4
206.0,2009,10.1,19.5,11.8
206.0,2009,10.1,13.2,11.8
501.0,2015,7.1,45.6,17.4
501.0,2015,7.1,66.9,17.4
303.0,2009,11.5,299.4,29.2
303.0,2009,11.5,147.1,29.2
303.0,2012,9.7,241.3,22.2
303.0,2012,9.7,129.6,22.2
304.0,2017,8.3,40.0,5.0
304.0,2017,8.3,18.0,5.0
403.0,2012,8.4,29.3,8.9
403.0,2012,8.4,9.6,8.9
403.0,2009,10.2,38.0,11.3
403.0,2009,10.2,9.3,11.3
204.0,2012,8.7,141.6,14.0
204.0,2012,8.7,84.9,14.0
209.0,2009,9.2,20.7,10.4
209.0,2009,9.2,11.3,10.4
301.0,2017,9.9,62.0,6.0
301.0,2017,9.9,23.0,6.0
304.0,2017,10.1,40.0,5.0
304.0,2017,10.1,18.0,5.0
104.0,2009,10.1,121.9,19.7
104.0,2009,10.1,57.5,19.7
403.0,2009,9.5,38.0,11.3
403.0,2009,9.5,9.3,11.3
201.0,2009,10.2,59.6,10.0
201.0,2009,10.2,28.2,10.0
201.0,2017,10.8,14.0,4.0
201.0,2017,10.8,21.0,4.0
210.0,2015,7.5,31.4,14.7
210.0,2015,7.5,18.2,14.7
410.0,2012,9.7,57.9,10.2
410.0,2012,9.7,42.3,10.2
301.0,2015,7.8,81.6,10.3
301.0,2015,7.8,32.9,10.3
101.0,2012,10.2,82.3,13.8
101.0,2012,10.2,27.1,13.8
301.0,2012,10.5,111.6,10.5
301.0,2012,10.5,40.4,10.5
401.0,2009,10.1,28.1,12.3
401.0,2009,10.1,79.4,12.3
5.0,2009,9.1,28.1,14.2
5.0,2009,9.1,50.5,14.2
407.0,2015,8.9,43.0,9.0
407.0,2015,8.9,18.6,9.0
407.0,2017,6.9,16.0,5.0
407.0,2017,6.9,38.0,5.0
202.0,2017,10.1,43.0,6.0
202.0,2017,10.1,23.0,6.0
207.0,2012,8.6,49.9,10.6
207.0,2012,8.6,102.4,10.6
407.0,2012,8.1,61.0,8.3
407.0,2012,8.1,23.6,8.3
106.0,2015,8.2,98.1,25.8
106.0,2015,8.2,188.6,25.8
210.0,2015,6.8,31.4,14.7
210.0,2015,6.8,18.2,14.7
206.0,2012,10.2,18.7,9.1
206.0,2012,10.2,11.2,9.1
3.0,2015,10.8,34.8,9.6
3.0,2015,10.8,93.5,9.6
410.0,2009,8.0,47.8,18.8
410.0,2009,8.0,111.8,18.8
410.0,2015,8.3,39.0,16.9
410.0,2015,8.3,55.0,16.9
402.0,2012,11.7,49.0,7.5
402.0,2012,11.7,13.6,7.5
407.0,2015,7.5,43.0,9.0
407.0,2015,7.5,18.6,9.0
102.0,2015,7.6,108.6,15.4
102.0,2015,7.6,48.4,15.4
101.0,2015,7.5,25.8,14.8
101.0,2015,7.5,65.8,14.8
307.0,2015,10.8,16.5,6.9
307.0,2015,10.8,44.5,6.9
303.0,2009,9.9,299.4,29.2
303.0,2009,9.9,147.1,29.2
303.0,2015,9.6,215.5,20.3
303.0,2015,9.6,111.6,20.3
404.0,2009,9.8,22.1,10.2
404.0,2009,9.8,6.7,10.2
404.0,2012,10.5,13.4,7.0
404.0,2012,10.5,6.6,7.0
307.0,2015,12.5,16.5,6.9
307.0,2015,12.5,44.5,6.9
308.0,2009,11.6,24.5,5.4
308.0,2009,11.6,9.2,5.4
104.0,2012,12.5,58.8,13.9
104.0,2012,12.5,133.9,13.9
205.0,2015,8.4,34.4,7.4
205.0,2015,8.4,18.6,7.4
211.0,2017,9.9,88.0,8.0
211.0,2017,9.9,51.0,8.0
401.0,2015,10.5,46.1,9.3
401.0,2015,10.5,21.8,9.3
401.0,2012,11.4,25.1,9.8
401.0,2012,11.4,48.8,9.8
501.0,2012,10.1,85.9,14.0
501.0,2012,10.1,54.0,14.0
101.0,2009,10.1,60.7,18.6
101.0,2009,10.1,25.4,18.6
501.0,2015,9.1,45.6,17.4
501.0,2015,9.1,66.9,17.4
210.0,2015,9.7,31.4,14.7
210.0,2015,9.7,18.2,14.7
501.0,2012,10.0,85.9,14.0
501.0,2012,10.0,54.0,14.0
201.0,2012,11.3,43.5,8.2
201.0,2012,11.3,26.9,8.2
401.0,2015,9.7,46.1,9.3
401.0,2015,9.7,21.8,9.3
502.0,2015,8.8,49.5,17.6
502.0,2015,8.8,32.0,17.6
401.0,2009,9.4,28.1,12.3
401.0,2009,9.4,79.4,12.3
504.0,2009,8.7,21.0,11.7
504.0,2009,8.7,11.8,11.7
211.0,2009,10.3,184.6,18.2
211.0,2009,10.3,106.8,18.2
211.0,2012,12.2,97.2,15.9
211.0,2012,12.2,165.3,15.9
104.0,2009,9.7,121.9,19.7
104.0,2009,9.7,57.5,19.7
409.0,2015,7.3,39.5,8.2
409.0,2015,7.3,17.9,8.2
502.0,2015,6.8,49.5,17.6
502.0,2015,6.8,32.0,17.6
210.0,2017,8.2,30.0,10.0
210.0,2017,8.2,18.0,10.0
402.0,2012,10.8,49.0,7.5
402.0,2012,10.8,13.6,7.5
3.0,2012,12.8,116.7,10.9
3.0,2012,12.8,40.8,10.9
401.0,2015,9.0,46.1,9.3
401.0,2015,9.0,21.8,9.3
502.0,2015,7.8,49.5,17.6
502.0,2015,7.8,32.0,17.6
101.0,2015,10.6,25.8,14.8
101.0,2015,10.6,65.8,14.8
402.0,2009,10.6,15.6,9.6
402.0,2009,10.6,75.2,9.6
301.0,2009,10.7,138.5,12.5
301.0,2009,10.7,44.5,12.5
101.0,2015,11.0,25.8,14.8
101.0,2015,11.0,65.8,14.8
102.0,2009,11.6,73.4,18.6
102.0,2009,11.6,37.6,18.6
5.0,2015,8.7,33.1,15.0
5.0,2015,8.7,20.8,15.0
207.0,2015,9.3,41.9,9.7
207.0,2015,9.3,84.2,9.7
104.0,2015,8.9,105.2,15.9
104.0,2015,8.9,44.6,15.9
503.0,2012,10.0,26.7,13.5
503.0,2012,10.0,15.9,13.5
205.0,2009,10.2,51.3,12.5
205.0,2009,10.2,35.0,12.5
205.0,2015,10.0,34.4,7.4
205.0,2015,10.0,18.6,7.4
408.0,2012,9.9,91.4,9.8
408.0,2012,9.9,39.6,9.8
104.0,2012,13.3,58.8,13.9
104.0,2012,13.3,133.9,13.9
104.0,2009,12.0,121.9,19.7
104.0,2009,12.0,57.5,19.7
203.0,2015,10.0,124.6,12.4
203.0,2015,10.0,68.1,12.4
303.0,2015,9.5,215.5,20.3
303.0,2015,9.5,111.6,20.3
102.0,2012,10.2,57.7,14.2
102.0,2012,10.2,139.9,14.2
207.0,2015,8.4,41.9,9.7
207.0,2015,8.4,84.2,9.7
305.0,2012,10.4,24.4,8.4
305.0,2012,10.4,8.0,8.4
102.0,2012,10.6,57.7,14.2
102.0,2012,10.6,139.9,14.2
410.0,2012,9.6,57.9,10.2
410.0,2012,9.6,42.3,10.2
410.0,2009,9.0,47.8,18.8
410.0,2009,9.0,111.8,18.8
301.0,2012,11.7,111.6,10.5
301.0,2012,11.7,40.4,10.5
101.0,2015,9.6,25.8,14.8
101.0,2015,9.6,65.8,14.8
210.0,2015,9.0,31.4,14.7
210.0,2015,9.0,18.2,14.7
410.0,2015,7.9,39.0,16.9
410.0,2015,7.9,55.0,16.9
310.0,2015,8.4,35.4,6.6
310.0,2015,8.4,19.2,6.6
501.0,2015,8.3,45.6,17.4
501.0,2015,8.3,66.9,17.4
101.0,2015,9.2,25.8,14.8
101.0,2015,9.2,65.8,14.8
4.0,2012,9.9,53.2,8.7
4.0,2012,9.9,20.6,8.7
4.0,2009,9.2,74.8,11.4
4.0,2009,9.2,23.1,11.4
4.0,2015,8.4,47.3,9.6
4.0,2015,8.4,17.9,9.6
503.0,2012,9.8,26.7,13.5
503.0,2012,9.8,15.9,13.5
302.0,2009,10.6,291.1,18.8
302.0,2009,10.6,137.0,18.8
402.0,2009,9.9,15.6,9.6
402.0,2009,9.9,75.2,9.6
407.0,2009,10.1,80.0,10.5
407.0,2009,10.1,29.8,10.5
208.0,2012,8.2,70.9,11.1
208.0,2012,8.2,35.1,11.1
1.0,2015,7.8,146.9,19.6
1.0,2015,7.8,146.9,11.8
1.0,2015,7.8,67.0,19.6
1.0,2015,7.8,67.0,11.8
1.0,2015,7.8,78.2,19.6
1.0,2015,7.8,78.2,11.8
1.0,2015,7.8,34.6,19.6
1.0,2015,7.8,34.6,11.8
503.0,2017,6.6,15.0,10.0
503.0,2017,6.6,13.0,10.0
204.0,2009,11.6,85.0,13.9
204.0,2009,11.6,153.2,13.9
204.0,2017,8.3,99.0,9.0
204.0,2017,8.3,58.0,9.0
107.0,2012,9.6,233.2,25.5
107.0,2012,9.6,130.6,25.5
107.0,2017,8.3,147.0,15.0
107.0,2017,8.3,83.0,15.0
1.0,2012,9.1,183.6,18.0
1.0,2012,9.1,183.6,11.7
1.0,2012,9.1,83.7,18.0
1.0,2012,9.1,83.7,11.7
1.0,2012,9.1,97.8,18.0
1.0,2012,9.1,97.8,11.7
1.0,2012,9.1,42.2,18.0
1.0,2012,9.1,42.2,11.7
303.0,2015,8.2,215.5,20.3
303.0,2015,8.2,111.6,20.3
205.0,2015,9.5,34.4,7.4
205.0,2015,9.5,18.6,7.4
204.0,2009,12.5,85.0,13.9
204.0,2009,12.5,153.2,13.9
204.0,2017,10.2,99.0,9.0
204.0,2017,10.2,58.0,9.0
205.0,2015,10.5,34.4,7.4
205.0,2015,10.5,18.6,7.4
205.0,2015,9.9,34.4,7.4
205.0,2015,9.9,18.6,7.4
102.0,2015,9.1,108.6,15.4
102.0,2015,9.1,48.4,15.4
207.0,2015,7.6,41.9,9.7
207.0,2015,7.6,84.2,9.7
209.0,2015,7.1,16.8,8.9
209.0,2015,7.1,8.5,8.9
405.0,2012,10.1,43.6,10.7
405.0,2012,10.1,14.5,10.7
405.0,2009,9.5,14.9,12.4
405.0,2009,9.5,51.1,12.4
305.0,2015,10.9,18.6,6.7
305.0,2015,10.9,6.6,6.7
501.0,2012,9.9,85.9,14.0
501.0,2012,9.9,54.0,14.0
211.0,2012,10.2,97.2,15.9
211.0,2012,10.2,165.3,15.9
402.0,2015,9.2,60.2,8.6
402.0,2015,9.2,14.7,8.6
211.0,2015,8.9,107.9,11.0
211.0,2015,8.9,67.3,11.0
211.0,2009,9.7,184.6,18.2
211.0,2009,9.7,106.8,18.2
211.0,2012,10.6,97.2,15.9
211.0,2012,10.6,165.3,15.9
406.0,2015,9.1,36.2,8.5
406.0,2015,9.1,12.7,8.5
502.0,2012,9.6,66.1,16.2
502.0,2012,9.6,39.6,16.2
503.0,2009,9.0,32.8,13.5
503.0,2009,9.0,16.0,13.5
503.0,2015,8.9,18.8,14.1
503.0,2015,8.9,12.9,14.1
203.0,2009,10.3,178.4,16.3
203.0,2009,10.3,95.4,16.3
5.0,2009,8.8,28.1,14.2
5.0,2009,8.8,50.5,14.2
504.0,2015,8.4,9.2,12.9
504.0,2015,8.4,13.7,12.9
310.0,2009,12.2,57.2,5.8
310.0,2009,12.2,25.7,5.8
310.0,2015,11.0,35.4,6.6
310.0,2015,11.0,19.2,6.6
410.0,2012,9.2,57.9,10.2
410.0,2012,9.2,42.3,10.2
309.0,2017,10.2,29.0,7.0
309.0,2017,10.2,90.0,7.0
310.0,2017,10.5,18.0,4.0
310.0,2017,10.5,33.0,4.0
206.0,2017,8.8,10.0,6.0
206.0,2017,8.8,14.0,6.0
101.0,2009,10.1,60.7,18.6
101.0,2009,10.1,25.4,18.6
410.0,2009,8.0,47.8,18.8
410.0,2009,8.0,111.8,18.8
3.0,2017,9.6,71.0,6.0
3.0,2017,9.6,28.0,6.0
208.0,2015,8.1,31.4,11.9
208.0,2015,8.1,61.4,11.9
503.0,2009,9.3,32.8,13.5
503.0,2009,9.3,16.0,13.5
405.0,2009,9.7,14.9,12.4
405.0,2009,9.7,51.1,12.4
410.0,2015,8.8,39.0,16.9
410.0,2015,8.8,55.0,16.9
406.0,2009,9.3,47.7,9.7
406.0,2009,9.3,17.2,9.7
407.0,2009,9.7,80.0,10.5
407.0,2009,9.7,29.8,10.5
302.0,2017,8.4,138.0,8.0
302.0,2017,8.4,75.0,8.0
309.0,2015,10.1,31.6,10.7
309.0,2015,10.1,102.2,10.7
310.0,2015,10.5,35.4,6.6
310.0,2015,10.5,19.2,6.6
403.0,2015,7.2,29.4,10.2
403.0,2015,7.2,7.9,10.2
203.0,2015,7.9,124.6,12.4
203.0,2015,7.9,68.1,12.4
501.0,2009,8.9,64.5,16.6
501.0,2009,8.9,92.0,16.6
201.0,2012,12.3,43.5,8.2
201.0,2012,12.3,26.9,8.2
201.0,2009,10.9,59.6,10.0
201.0,2009,10.9,28.2,10.0
504.0,2012,9.6,19.6,11.8
504.0,2012,9.6,12.3,11.8
204.0,2009,9.4,85.0,13.9
204.0,2009,9.4,153.2,13.9
504.0,2017,7.9,7.0,10.0
504.0,2017,7.9,11.0,10.0
101.0,2017,8.0,48.0,9.0
101.0,2017,8.0,16.0,9.0
301.0,2017,8.3,62.0,6.0
301.0,2017,8.3,23.0,6.0
404.0,2009,9.1,22.1,10.2
404.0,2009,9.1,6.7,10.2
404.0,2017,8.7,10.0,2.0
404.0,2017,8.7,2.0,2.0
207.0,2015,9.9,41.9,9.7
207.0,2015,9.9,84.2,9.7
307.0,2017,9.9,35.0,5.0
307.0,2017,9.9,12.0,5.0
102.0,2009,9.7,73.4,18.6
102.0,2009,9.7,37.6,18.6
101.0,2012,8.9,82.3,13.8
101.0,2012,8.9,27.1,13.8
302.0,2012,9.7,253.1,16.5
302.0,2012,9.7,116.4,16.5
201.0,2015,10.6,27.4,6.6
201.0,2015,10.6,19.9,6.6
202.0,2017,10.4,43.0,6.0
202.0,2017,10.4,23.0,6.0
406.0,2009,10.1,47.7,9.7
406.0,2009,10.1,17.2,9.7
308.0,2017,9.2,14.0,3.0
308.0,2017,9.2,6.0,3.0
310.0,2015,9.2,35.4,6.6
310.0,2015,9.2,19.2,6.6
402.0,2015,11.0,60.2,8.6
402.0,2015,11.0,14.7,8.6
502.0,2009,8.6,42.9,17.3
502.0,2009,8.6,76.1,17.3
502.0,2009,8.8,42.9,17.3
502.0,2009,8.8,76.1,17.3
410.0,2017,7.7,33.0,10.0
410.0,2017,7.7,46.0,10.0
210.0,2015,6.8,31.4,14.7
210.0,2015,6.8,18.2,14.7
209.0,2009,10.6,20.7,10.4
209.0,2009,10.6,11.3,10.4
209.0,2017,9.4,14.0,6.0
209.0,2017,9.4,8.0,6.0
406.0,2009,9.8,47.7,9.7
406.0,2009,9.8,17.2,9.7
306.0,2012,11.1,28.5,9.4
306.0,2012,11.1,75.6,9.4
206.0,2009,10.7,19.5,11.8
206.0,2009,10.7,13.2,11.8
208.0,2015,9.6,31.4,11.9
208.0,2015,9.6,61.4,11.9
408.0,2015,9.1,69.6,10.5
408.0,2015,9.1,29.7,10.5
104.0,2009,11.7,121.9,19.7
104.0,2009,11.7,57.5,19.7
107.0,2017,10.2,147.0,15.0
107.0,2017,10.2,83.0,15.0
403.0,2015,7.3,29.4,10.2
403.0,2015,7.3,7.9,10.2
402.0,2017,7.9,12.0,5.0
402.0,2017,7.9,51.0,5.0
102.0,2012,8.7,57.7,14.2
102.0,2012,8.7,139.9,14.2
102.0,2009,10.3,73.4,18.6
102.0,2009,10.3,37.6,18.6
405.0,2017,7.3,9.0,5.0
405.0,2017,7.3,24.0,5.0
302.0,2009,11.5,291.1,18.8
302.0,2009,11.5,137.0,18.8
402.0,2017,9.6,12.0,5.0
402.0,2017,9.6,51.0,5.0
407.0,2017,8.4,16.0,5.0
407.0,2017,8.4,38.0,5.0
107.0,2012,9.5,233.2,25.5
107.0,2012,9.5,130.6,25.5
305.0,2009,10.2,35.5,9.2
305.0,2009,10.2,9.4,9.2
405.0,2015,9.7,32.2,10.0
405.0,2015,9.7,12.8,10.0
105.0,2009,15.8,200.2,25.1
105.0,2009,15.8,131.3,25.1
105.0,2017,11.9,119.0,13.0
105.0,2017,11.9,67.0,13.0
405.0,2017,8.9,9.0,5.0
405.0,2017,8.9,24.0,5.0
201.0,2017,10.8,14.0,4.0
201.0,2017,10.8,21.0,4.0
407.0,2015,8.9,43.0,9.0
407.0,2015,8.9,18.6,9.0
208.0,2012,9.8,70.9,11.1
208.0,2012,9.8,35.1,11.1
107.0,2012,9.8,233.2,25.5
107.0,2012,9.8,130.6,25.5
107.0,2009,10.5,138.1,30.2
