"name","geo_place_name","geo_type_name","start_date","data_value"
"Nitrogen dioxide (NO2)","Borough Park","UHF42","2011-06-01","18.6"
"Nitrogen dioxide (NO2)","Borough Park","UHF42","2010-06-01","18.8"
"Nitrogen dioxide (NO2)","Borough Park","UHF42","2020-12-01","23"
"Nitrogen dioxide (NO2)","Manhattan","Borough","2015-12-01","27.5"
"Nitrogen dioxide (NO2)","Manhattan","Borough","2016-06-01","20.6"
"Nitrogen dioxide (NO2)","Lower Manhattan","UHF42","2011-06-01","31.1"
"Nitrogen dioxide (NO2)","Mott Haven and Melrose (CD1)","CD","2019-01-01","19.7"
"Nitrogen dioxide (NO2)","Hunts Point and Longwood (CD2)","CD","2008-12-01","30.5"
"Nitrogen dioxide (NO2)","Hunts Point and Longwood (CD2)","CD","2013-12-01","27.8"
"Nitrogen dioxide (NO2)","Fort Greene and Brooklyn Heights (CD2)","CD","2017-12-01","27.1"
"Nitrogen dioxide (NO2)","Long Island City and Astoria (CD1)","CD","2008-12-01","30.4"
"Nitrogen dioxide (NO2)","Long Island City and Astoria (CD1)","CD","2017-12-01","26"
"Nitrogen dioxide (NO2)","Fort Greene and Brooklyn Heights (CD2)","CD","2013-12-01","30.5"
"Nitrogen dioxide (NO2)","Manhattan","Borough","2009-06-01","30.9"
"Nitrogen dioxide (NO2)","Borough Park","UHF42","2009-06-01","21.3"
"Nitrogen dioxide (NO2)","Borough Park","UHF42","2021-01-01","16.7"
"Nitrogen dioxide (NO2)","Borough Park","UHF42","2017-01-01","18.8"
"Nitrogen dioxide (NO2)","Bensonhurst - Bay Ridge","UHF42","2012-12-01","24.3"
"Nitrogen dioxide (NO2)","Fort Greene and Brooklyn Heights (CD2)","CD","2018-12-01","24.7"
"Nitrogen dioxide (NO2)","Long Island City and Astoria (CD1)","CD","2008-12-01","25.4"
"Nitrogen dioxide (NO2)","Fort Greene and Brooklyn Heights (CD2)","CD","2014-06-01","18.6"
"Nitrogen dioxide (NO2)","Fort Greene and Brooklyn Heights (CD2)","CD","2010-12-01","27.4"
"Nitrogen dioxide (NO2)","Southeast Queens","UHF42","2015-06-01","12"
"Nitrogen dioxide (NO2)","Southeast Queens","UHF42","2019-06-01","13"
"Nitrogen dioxide (NO2)","Upper East Side","UHF42","2013-12-01","33.4"
"Nitrogen dioxide (NO2)","Upper East Side","UHF42","2008-12-01","38.7"
"Nitrogen dioxide (NO2)","Flushing - Clearview","UHF42","2013-12-01","27"
"Nitrogen dioxide (NO2)","Upper East Side","UHF42","2019-01-01","22.1"
"Nitrogen dioxide (NO2)","Upper East Side","UHF42","2022-01-01","18.8"
"Nitrogen dioxide (NO2)","Bedford Stuyvesant - Crown Heights","UHF42","2013-12-01","29.4"
"Nitrogen dioxide (NO2)","Bedford Stuyvesant - Crown Heights","UHF42","2019-01-01","17.7"
"Nitrogen dioxide (NO2)","Crotona -Tremont","UHF42","2008-12-01","32.5"
"Nitrogen dioxide (NO2)","Park Slope and Carroll Gardens (CD6)","CD","2021-12-01","23.1"
"Nitrogen dioxide (NO2)","Riverdale and Fieldston (CD8)","CD","2015-12-31","16"
"Nitrogen dioxide (NO2)","Park Slope and Carroll Gardens (CD6)","CD","2013-06-01","19.3"
"Nitrogen dioxide (NO2)","Clinton and Chelsea (CD4)","CD","2021-12-01","25.5"
"Nitrogen dioxide (NO2)","Stuyvesant Town and Turtle Bay (CD6)","CD","2021-12-01","25.4"
"Nitrogen dioxide (NO2)","Crown Heights and Prospect Heights (CD8)","CD","2013-06-01","19.4"
"Nitrogen dioxide (NO2)","Crown Heights and Prospect Heights (CD8)","CD","2018-01-01","19.9"
"Nitrogen dioxide (NO2)","Crown Heights and Prospect Heights (CD8)","CD","2012-06-01","19.7"
"Nitrogen dioxide (NO2)","Crown Heights and Prospect Heights (CD8)","CD","2021-06-01","12.3"
"Nitrogen dioxide (NO2)","Stuyvesant Town and Turtle Bay (CD6)","CD","2014-12-01","32.4"
"Nitrogen dioxide (NO2)","Riverdale and Fieldston (CD8)","CD","2015-12-01","19.5"
"Nitrogen dioxide (NO2)","Stuyvesant Town and Turtle Bay (CD6)","CD","2011-06-01","34.7"
"Nitrogen dioxide (NO2)","Crown Heights and Prospect Heights (CD8)","CD","2011-06-01","21.4"
"Nitrogen dioxide (NO2)","Crown Heights and Prospect Heights (CD8)","CD","2010-06-01","21.6"
"Nitrogen dioxide (NO2)","Hillcrest and Fresh Meadows (CD8)","CD","2015-12-01","22.3"
"Nitrogen dioxide (NO2)","Sunset Park","UHF42","2017-12-01","25.8"
"Nitrogen dioxide (NO2)","East Harlem","UHF42","2013-12-01","30.2"
"Nitrogen dioxide (NO2)","Fordham - Bronx Pk","UHF42","2017-12-01","22.8"
"Nitrogen dioxide (NO2)","Fordham - Bronx Pk","UHF42","2019-01-01","15.2"
"Nitrogen dioxide (NO2)","Park Slope and Carroll Gardens (CD6)","CD","2013-12-01","22"
"Nitrogen dioxide (NO2)","Riverdale and Fieldston (CD8)","CD","2017-06-01","13"
"Nitrogen dioxide (NO2)","Park Slope and Carroll Gardens (CD6)","CD","2018-06-01","16.3"
"Nitrogen dioxide (NO2)","Stuyvesant Town and Turtle Bay (CD6)","CD","2013-12-01","32.2"
"Nitrogen dioxide (NO2)","Hunts Point and Longwood (CD2)","CD","2011-12-01","22.1"
"Nitrogen dioxide (NO2)","Fort Greene and Brooklyn Heights (CD2)","CD","2022-06-01","14.2"
"Nitrogen dioxide (NO2)","Fort Greene and Brooklyn Heights (CD2)","CD","2011-12-01","24.8"
"Nitrogen dioxide (NO2)","Borough Park","UHF42","2022-06-01","10.1"
"Nitrogen dioxide (NO2)","Manhattan","Borough","2011-12-01","28.7"
"Nitrogen dioxide (NO2)","Coney Island - Sheepshead Bay","UHF42","2022-06-01","8.5"
"Nitrogen dioxide (NO2)","Manhattan","Borough","2014-06-01","22.7"
"Nitrogen dioxide (NO2)","Lower Manhattan","UHF42","2017-01-01","25.8"
"Nitrogen dioxide (NO2)","Manhattan","Borough","2012-12-01","28"
"Nitrogen dioxide (NO2)","Manhattan","Borough","2017-01-01","24.6"
"Nitrogen dioxide (NO2)","Coney Island - Sheepshead Bay","UHF42","2009-06-01","15.2"
"Nitrogen dioxide (NO2)","Upper West Side (CD7)","CD","2008-12-01","36.4"
"Nitrogen dioxide (NO2)","Rockaway and Broad Channel (CD14)","CD","2017-12-01","14.3"
"Nitrogen dioxide (NO2)","Rockaway and Broad Channel (CD14)","CD","2008-12-01","20.9"
"Nitrogen dioxide (NO2)","Sunset Park (CD7)","CD","2008-12-01","30.5"
"Nitrogen dioxide (NO2)","East New York","UHF42","2010-12-01","30.3"
"Nitrogen dioxide (NO2)","Upper West Side","UHF42","2012-12-01","30.7"
"Nitrogen dioxide (NO2)","Upper West Side","UHF42","2019-12-01","28.1"
"Nitrogen dioxide (NO2)","Bayside - Little Neck","UHF42","2012-12-01","19.3"
"Nitrogen dioxide (NO2)","Bayside - Little Neck","UHF42","2015-06-01","12.7"
"Nitrogen dioxide (NO2)","Pelham - Throgs Neck","UHF42","2019-06-01","12.8"
"Nitrogen dioxide (NO2)","Williamsburg - Bushwick","UHF42","2019-06-01","16.7"
"Nitrogen dioxide (NO2)","Northeast Bronx","UHF42","2018-12-01","19.1"
"Nitrogen dioxide (NO2)","Downtown - Heights - Slope","UHF42","2009-06-01","25.2"
"Nitrogen dioxide (NO2)","Downtown - Heights - Slope","UHF42","2010-12-01","33"
"Nitrogen dioxide (NO2)","Downtown - Heights - Slope","UHF42","2012-12-01","23.4"
"Nitrogen dioxide (NO2)","Brownsville (CD16)","CD","2011-12-01","21.9"
"Nitrogen dioxide (NO2)","Central Harlem - Morningside Heights","UHF42","2008-12-01","31.1"
"Nitrogen dioxide (NO2)","Downtown - Heights - Slope","UHF42","2008-12-01","28.4"
"Nitrogen dioxide (NO2)","Downtown - Heights - Slope","UHF42","2010-12-01","26.6"
"Nitrogen dioxide (NO2)","Fordham and University Heights (CD5)","CD","2017-12-01","26.5"
"Nitrogen dioxide (NO2)","Brownsville (CD16)","CD","2008-12-01","31.5"
"Nitrogen dioxide (NO2)","Brownsville (CD16)","CD","2017-12-01","25.7"
"Nitrogen dioxide (NO2)","Fordham and University Heights (CD5)","CD","2013-12-01","28.4"
"Nitrogen dioxide (NO2)","Fordham and University Heights (CD5)","CD","2019-01-01","18.2"
"Nitrogen dioxide (NO2)","Brownsville (CD16)","CD","2010-12-01","31.4"
"Nitrogen dioxide (NO2)","Brownsville (CD16)","CD","2009-06-01","21.6"
"Nitrogen dioxide (NO2)","Downtown - Heights - Slope","UHF42","2009-12-01","29.3"
"Nitrogen dioxide (NO2)","Downtown - Heights - Slope","UHF42","2020-06-01","13"
"Nitrogen dioxide (NO2)","Chelsea - Clinton","UHF42","2013-12-01","31.9"
"Nitrogen dioxide (NO2)","Northeast Bronx","UHF42","2011-12-01","22.2"
"Nitrogen dioxide (NO2)","Chelsea - Clinton","UHF42","2009-12-01","36"
"Nitrogen dioxide (NO2)","Northeast Bronx","UHF42","2019-12-01","21.9"
"Nitrogen dioxide (NO2)","Brownsville (CD16)","CD","2017-01-01","19.3"
"Nitrogen dioxide (NO2)","Brownsville (CD16)","CD","2012-12-01","21.4"
"Nitrogen dioxide (NO2)","Brownsville (CD16)","CD","2011-06-01","19.5"
"Nitrogen dioxide (NO2)","Brownsville (CD16)","CD","2010-06-01","19.6"
"Nitrogen dioxide (NO2)","Stuyvesant Town and Turtle Bay (CD6)","CD","2016-12-01","32.9"
"Nitrogen dioxide (NO2)","Bedford Stuyvesant - Crown Heights","UHF42","2017-12-01","26.2"
"Nitrogen dioxide (NO2)","Bedford Stuyvesant - Crown Heights","UHF42","2022-01-01","16.2"
"Nitrogen dioxide (NO2)","Ridgewood - Forest Hills","UHF42","2022-01-01","15.2"
"Nitrogen dioxide (NO2)","Sunset Park","UHF42","2008-12-01","30.2"
"Nitrogen dioxide (NO2)","Crown Heights and Prospect Heights (CD8)","CD","2011-12-01","26.5"
"Nitrogen dioxide (NO2)","Crown Heights and Prospect Heights (CD8)","CD","2009-12-01","29.4"
"Nitrogen dioxide (NO2)","Clinton and Chelsea (CD4)","CD","2020-06-01","17.8"
"Nitrogen dioxide (NO2)","Crown Heights and Prospect Heights (CD8)","CD","2017-06-01","15.7"
"Nitrogen dioxide (NO2)","Hillcrest and Fresh Meadows (CD8)","CD","2020-06-01","9.3"
"Nitrogen dioxide (NO2)","Crown Heights and Prospect Heights (CD8)","CD","2016-12-01","26.5"
"Nitrogen dioxide (NO2)","Rego Park and Forest Hills (CD6)","CD","2018-06-01","13"
"Nitrogen dioxide (NO2)","Park Slope and Carroll Gardens (CD6)","CD","2019-01-01","20.1"
"Nitrogen dioxide (NO2)","Park Slope and Carroll Gardens (CD6)","CD","2022-01-01","17.5"
"Nitrogen dioxide (NO2)","Riverdale and Fieldston (CD8)","CD","2017-12-01","21.3"
"Nitrogen dioxide (NO2)","Park Slope and Carroll Gardens (CD6)","CD","2013-12-01","29.3"
"Nitrogen dioxide (NO2)","Clinton and Chelsea (CD4)","CD","2019-01-01","24.6"
"Nitrogen dioxide (NO2)","Clinton and Chelsea (CD4)","CD","2022-01-01","21.4"
"Nitrogen dioxide (NO2)","Stuyvesant Town and Turtle Bay (CD6)","CD","2013-12-01","37.4"
"Nitrogen dioxide (NO2)","Stuyvesant Town and Turtle Bay (CD6)","CD","2019-01-01","24.5"
"Nitrogen dioxide (NO2)","Fordham and University Heights (CD5)","CD","2010-06-01","24.1"
"Nitrogen dioxide (NO2)","Fordham and University Heights (CD5)","CD","2011-06-01","22.2"
"Nitrogen dioxide (NO2)","Fordham and University Heights (CD5)","CD","2018-01-01","20.5"
"Nitrogen dioxide (NO2)","Crown Heights and Prospect Heights (CD8)","CD","2008-12-01","33.2"
"Nitrogen dioxide (NO2)","Sunset Park","UHF42","2010-06-01","19.5"
"Nitrogen dioxide (NO2)","Fordham and University Heights (CD5)","CD","2021-06-01","14.3"
"Nitrogen dioxide (NO2)","Brownsville (CD16)","CD","2012-06-01","17.9"
"Nitrogen dioxide (NO2)","Brownsville (CD16)","CD","2013-06-01","17.7"
"Nitrogen dioxide (NO2)","Central Harlem - Morningside Heights","UHF42","2012-12-01","29.9"
"Nitrogen dioxide (NO2)","Downtown - Heights - Slope","UHF42","2009-12-01","26.5"
"Nitrogen dioxide (NO2)","Northeast Bronx","UHF42","2010-12-01","21.1"
"Nitrogen dioxide (NO2)","Northeast Bronx","UHF42","2014-06-01","15.4"
"Nitrogen dioxide (NO2)","Fresh Meadows","UHF42","2018-12-01","20.3"
"Nitrogen dioxide (NO2)","Fresh Meadows","UHF42","2020-01-01","14.4"
"Nitrogen dioxide (NO2)","Central Harlem - Morningside Heights","UHF42","2015-06-01","19"
"Nitrogen dioxide (NO2)","Central Harlem - Morningside Heights","UHF42","2015-12-01","25.7"
"Nitrogen dioxide (NO2)","Brownsville (CD16)","CD","2010-12-01","24.2"
"Nitrogen dioxide (NO2)","Midtown (CD5)","CD","2015-06-01","29.7"
"Nitrogen dioxide (NO2)","East New York and Starrett City (CD5)","CD","2019-06-01","11.6"
"Nitrogen dioxide (NO2)","Fordham and University Heights (CD5)","CD","2014-06-01","18.8"
"Nitrogen dioxide (NO2)","Brownsville (CD16)","CD","2008-12-01","25.6"
"Nitrogen dioxide (NO2)","Midtown (CD5)","CD","2020-01-01","26.3"
"Nitrogen dioxide (NO2)","Fordham and University Heights (CD5)","CD","2008-12-01","29.7"
"Nitrogen dioxide (NO2)","Fordham and University Heights (CD5)","CD","2010-12-01","26.8"
"Nitrogen dioxide (NO2)","Brownsville (CD16)","CD","2009-12-01","24"
"Nitrogen dioxide (NO2)","Manhattan","Borough","2021-01-01","20"
"Nitrogen dioxide (NO2)","Manhattan","Borough","2014-12-01","28.7"
"Nitrogen dioxide (NO2)","Lower Manhattan","UHF42","2021-01-01","21.5"
"Nitrogen dioxide (NO2)","Union Square - Lower East Side","UHF42","2010-12-01","35.5"
"Nitrogen dioxide (NO2)","Manhattan","Borough","2010-12-01","31"
"Nitrogen dioxide (NO2)","Borough Park","UHF42","2015-01-01","19.7"
"Nitrogen dioxide (NO2)","Greenwich Village and Soho (CD2)","CD","2022-06-01","16.4"
"Nitrogen dioxide (NO2)","Borough Park","UHF42","2018-12-01","21.8"
"Nitrogen dioxide (NO2)","Sunset Park (CD7)","CD","2013-06-01","17"
"Nitrogen dioxide (NO2)","Sunset Park (CD7)","CD","2012-06-01","17.2"
"Nitrogen dioxide (NO2)","Rockaway and Broad Channel (CD14)","CD","2021-12-01","15.7"
"Nitrogen dioxide (NO2)","Flushing and Whitestone (CD7)","CD","2008-12-01","22.7"
"Nitrogen dioxide (NO2)","East New York","UHF42","2019-12-01","25.5"
"Nitrogen dioxide (NO2)","East New York","UHF42","2019-06-01","12"
"Nitrogen dioxide (NO2)","Sunset Park (CD7)","CD","2011-12-01","21.2"
"Nitrogen dioxide (NO2)","Kingsbridge Heights and Bedford (CD7)","CD","2022-06-01","12.1"
"Nitrogen dioxide (NO2)","Williamsbridge and Baychester (CD12)","CD","2008-12-01","27.3"
"Nitrogen dioxide (NO2)","Williamsbridge and Baychester (CD12)","CD","2017-12-01","20.9"
"Nitrogen dioxide (NO2)","Jamaica and Hollis (CD12)","CD","2022-01-01","14.7"
"Nitrogen dioxide (NO2)","Throgs Neck and Co-op City (CD10)","CD","2008-12-01","26.3"
"Nitrogen dioxide (NO2)","Throgs Neck and Co-op City (CD10)","CD","2017-12-01","21.6"
"Nitrogen dioxide (NO2)","Greenpoint","UHF42","2015-12-01","25.7"
"Nitrogen dioxide (NO2)","South Ozone Park and Howard Beach (CD10)","CD","2008-12-01","28.6"
"Nitrogen dioxide (NO2)","Port Richmond","UHF42","2017-01-01","17"
"Nitrogen dioxide (NO2)","South Ozone Park and Howard Beach (CD10)","CD","2012-06-01","15.5"
"Nitrogen dioxide (NO2)","South Ozone Park and Howard Beach (CD10)","CD","2013-06-01","15.8"
"Nitrogen dioxide (NO2)","South Ozone Park and Howard Beach (CD10)","CD","2018-01-01","16.6"
"Nitrogen dioxide (NO2)","Upper East Side (CD8)","CD","2015-12-31","24.9"
"Nitrogen dioxide (NO2)","Central Harlem (CD10)","CD","2015-12-31","22.3"
"Nitrogen dioxide (NO2)","South Ozone Park and Howard Beach (CD10)","CD","2008-12-01","22.2"
"Nitrogen dioxide (NO2)","South Ozone Park and Howard Beach (CD10)","CD","2014-06-01","12.9"
"Nitrogen dioxide (NO2)","South Ozone Park and Howard Beach (CD10)","CD","2010-12-01","21.5"
"Nitrogen dioxide (NO2)","Sunset Park","UHF42","2015-12-01","23.7"
"Nitrogen dioxide (NO2)","Crown Heights and Prospect Heights (CD8)","CD","2013-12-01","29.8"
"Nitrogen dioxide (NO2)","Crown Heights and Prospect Heights (CD8)","CD","2017-12-01","26.5"
"Nitrogen dioxide (NO2)","Hillcrest and Fresh Meadows (CD8)","CD","2019-01-01","15.1"
"Nitrogen dioxide (NO2)","Crotona -Tremont","UHF42","2010-12-01","31"
"Nitrogen dioxide (NO2)","Crotona -Tremont","UHF42","2017-01-01","21.1"
"Nitrogen dioxide (NO2)","Sunset Park","UHF42","2014-12-01","25.4"
"Nitrogen dioxide (NO2)","Upper East Side","UHF42","2009-12-01","31"
"Nitrogen dioxide (NO2)","Upper East Side","UHF42","2015-06-01","21.6"
"Nitrogen dioxide (NO2)","Bedford Stuyvesant - Crown Heights","UHF42","2019-06-01","14.3"
"Nitrogen dioxide (NO2)","Bedford Stuyvesant - Crown Heights","UHF42","2015-06-01","16"
"Nitrogen dioxide (NO2)","Sunset Park","UHF42","2020-12-01","23.4"
"Nitrogen dioxide (NO2)","Park Slope and Carroll Gardens (CD6)","CD","2022-06-01","12.7"
"Nitrogen dioxide (NO2)","Park Slope and Carroll Gardens (CD6)","CD","2011-12-01","23.3"
"Nitrogen dioxide (NO2)","Stuyvesant Town and Turtle Bay (CD6)","CD","2011-12-01","34.5"
"Nitrogen dioxide (NO2)","Stuyvesant Town and Turtle Bay (CD6)","CD","2022-06-01","17.5"
"Nitrogen dioxide (NO2)","Crown Heights and Prospect Heights (CD8)","CD","2011-12-01","23.5"
"Nitrogen dioxide (NO2)","Borough Park","UHF42","2014-06-01","15.1"
"Nitrogen dioxide (NO2)","Coney Island - Sheepshead Bay","UHF42","2014-06-01","11.8"
"Nitrogen dioxide (NO2)","Manhattan","Borough","2008-12-01","33.9"
"Nitrogen dioxide (NO2)","Manhattan","Borough","2018-12-01","26"
"Nitrogen dioxide (NO2)","Greenwich Village and Soho (CD2)","CD","2019-01-01","23.4"
"Nitrogen dioxide (NO2)","Greenwich Village and Soho (CD2)","CD","2013-12-01","34"
"Nitrogen dioxide (NO2)","Greenwich Village and Soho (CD2)","CD","2017-12-01","29.6"
"Nitrogen dioxide (NO2)","Greenwich Village and Soho (CD2)","CD","2022-01-01","20.2"
"Nitrogen dioxide (NO2)","Union Square - Lower East Side","UHF42","2018-01-01","22.9"
"Nitrogen dioxide (NO2)","Borough Park","UHF42","2015-12-31","18.9"
"Nitrogen dioxide (NO2)","Union Square - Lower East Side","UHF42","2021-12-01","22.8"
"Nitrogen dioxide (NO2)","Coney Island - Sheepshead Bay","UHF42","2009-12-01","25.3"
"Nitrogen dioxide (NO2)","High Bridge - Morrisania","UHF42","2009-12-01","28"
"Nitrogen dioxide (NO2)","High Bridge - Morrisania","UHF42","2018-06-01","15.9"
"Nitrogen dioxide (NO2)","Bensonhurst - Bay Ridge","UHF42","2017-06-01","12.8"
"Nitrogen dioxide (NO2)","Southeast Queens","UHF42","2011-12-01","20.5"
"Nitrogen dioxide (NO2)","Southeast Queens","UHF42","2009-12-01","23.4"
"Nitrogen dioxide (NO2)","Rockaways","UHF42","2016-12-01","21.1"
"Nitrogen dioxide (NO2)","Southeast Queens","UHF42","2013-12-01","17.3"
"Nitrogen dioxide (NO2)","Rockaways","UHF42","2018-06-01","6.7"
"Nitrogen dioxide (NO2)","Coney Island - Sheepshead Bay","UHF42","2013-12-01","17.6"
"Nitrogen dioxide (NO2)","Coney Island - Sheepshead Bay","UHF42","2016-12-01","23.3"
"Nitrogen dioxide (NO2)","Southeast Queens","UHF42","2018-06-01","12.2"
"Nitrogen dioxide (NO2)","Rockaways","UHF42","2009-12-01","21.1"
"Nitrogen dioxide (NO2)","Rockaways","UHF42","2013-12-01","13.8"
"Nitrogen dioxide (NO2)","Southeast Queens","UHF42","2016-12-01","24"
"Nitrogen dioxide (NO2)","Bensonhurst - Bay Ridge","UHF42","2009-12-01","21.5"
"Nitrogen dioxide (NO2)","Bensonhurst - Bay Ridge","UHF42","2015-06-01","13.3"
"Nitrogen dioxide (NO2)","Bensonhurst - Bay Ridge","UHF42","2019-06-01","13"
"Nitrogen dioxide (NO2)","Manhattan","Borough","2012-12-01","31.6"
"Nitrogen dioxide (NO2)","Manhattan","Borough","2019-06-01","19.7"
"Nitrogen dioxide (NO2)","Borough Park","UHF42","2015-06-01","14.6"
"Nitrogen dioxide (NO2)","Lower Manhattan","UHF42","2009-12-01","33.5"
"Nitrogen dioxide (NO2)","St. George and Stapleton (CD1)","CD","2012-12-01","17.6"
"Nitrogen dioxide (NO2)","St. George and Stapleton (CD1)","CD","2014-12-01","22.5"
"Nitrogen dioxide (NO2)","St. George and Stapleton (CD1)","CD","2015-12-01","20.9"
"Nitrogen dioxide (NO2)","Hunts Point and Longwood (CD2)","CD","2020-12-01","22.4"
"Nitrogen dioxide (NO2)","Rego Park and Forest Hills (CD6)","CD","2022-06-01","11"
"Nitrogen dioxide (NO2)","Crotona -Tremont","UHF42","2011-12-01","23.4"
"Nitrogen dioxide (NO2)","Ridgewood - Forest Hills","UHF42","2022-06-01","10.6"
"Nitrogen dioxide (NO2)","Crotona -Tremont","UHF42","2010-12-01","25.6"
"Nitrogen dioxide (NO2)","Fordham - Bronx Pk","UHF42","2021-01-01","16"
"Nitrogen dioxide (NO2)","Sunset Park","UHF42","2010-12-01","30.6"
"Nitrogen dioxide (NO2)","Sunset Park","UHF42","2009-06-01","22.3"
"Nitrogen dioxide (NO2)","Sunset Park","UHF42","2017-01-01","18.9"
"Nitrogen dioxide (NO2)","Crotona -Tremont","UHF42","2015-01-01","21.8"
"Nitrogen dioxide (NO2)","Sunset Park","UHF42","2015-01-01","19.7"
"Nitrogen dioxide (NO2)","Upper West Side (CD7)","CD","2011-12-01","27.1"
"Nitrogen dioxide (NO2)","Rockaway and Broad Channel (CD14)","CD","2011-12-01","13"
"Nitrogen dioxide (NO2)","Staten Island","Borough","2010-06-01","12"
"Nitrogen dioxide (NO2)","Staten Island","Borough","2011-06-01","11.6"
"Nitrogen dioxide (NO2)","East New York","UHF42","2011-12-01","20.7"
"Nitrogen dioxide (NO2)","Staten Island","Borough","2014-12-01","19.8"
"Nitrogen dioxide (NO2)","East New York","UHF42","2014-12-01","25"
"Nitrogen dioxide (NO2)","Staten Island","Borough","2010-12-01","23.1"
"Nitrogen dioxide (NO2)","Long Island City - Astoria","UHF42","2012-12-01","27"
"Nitrogen dioxide (NO2)","Jamaica and Hollis (CD12)","CD","2011-12-01","19.4"
"Nitrogen dioxide (NO2)","South Ozone Park and Howard Beach (CD10)","CD","2011-12-01","19.3"
"Nitrogen dioxide (NO2)","Greenpoint","UHF42","2014-06-01","17.3"
"Nitrogen dioxide (NO2)","Greenpoint","UHF42","2008-12-01","27"
"Nitrogen dioxide (NO2)","Staten Island","Borough","2009-06-01","13.2"
"Nitrogen dioxide (NO2)","Staten Island","Borough","2017-01-01","13.4"
"Nitrogen dioxide (NO2)","East New York","UHF42","2008-12-01","23.9"
"Nitrogen dioxide (NO2)","Rockaway and Broad Channel (CD14)","CD","2022-06-01","6.9"
"Nitrogen dioxide (NO2)","Kingsbridge Heights and Bedford (CD7)","CD","2011-12-01","22.5"
"Nitrogen dioxide (NO2)","Upper West Side (CD7)","CD","2022-06-01","14.7"
"Nitrogen dioxide (NO2)","Sunset Park (CD7)","CD","2017-12-01","25.9"
"Nitrogen dioxide (NO2)","Hunts Point and Longwood (CD2)","CD","2009-12-01","23.9"
"Nitrogen dioxide (NO2)","Hunts Point and Longwood (CD2)","CD","2012-12-01","25.7"
"Nitrogen dioxide (NO2)","Hunts Point and Longwood (CD2)","CD","2019-06-01","15.8"
"Nitrogen dioxide (NO2)","Financial District (CD1)","CD","2020-12-01","25.8"
"Nitrogen dioxide (NO2)","Financial District (CD1)","CD","2016-06-01","22.9"
"Nitrogen dioxide (NO2)","St. George and Stapleton (CD1)","CD","2020-12-01","20.7"
"Nitrogen dioxide (NO2)","Greenpoint and Williamsburg (CD1)","CD","2016-06-01","16.5"
"Nitrogen dioxide (NO2)","Greenpoint and Williamsburg (CD1)","CD","2015-12-01","25.7"
"Nitrogen dioxide (NO2)","Long Island City and Astoria (CD1)","CD","2011-06-01","19.6"
"Nitrogen dioxide (NO2)","Long Island City and Astoria (CD1)","CD","2010-06-01","20"
"Nitrogen dioxide (NO2)","Greenpoint and Williamsburg (CD1)","CD","2010-06-01","21.4"
"Nitrogen dioxide (NO2)","Financial District (CD1)","CD","2015-12-31","26.3"
"Nitrogen dioxide (NO2)","Greenwich Village and Soho (CD2)","CD","2018-01-01","24.8"
"Nitrogen dioxide (NO2)","Financial District (CD1)","CD","2010-12-01","37.9"
"Nitrogen dioxide (NO2)","Financial District (CD1)","CD","2009-06-01","34.2"
"Nitrogen dioxide (NO2)","Financial District (CD1)","CD","2021-01-01","21.6"
"Nitrogen dioxide (NO2)","St. George and Stapleton (CD1)","CD","2021-01-01","15.3"
"Nitrogen dioxide (NO2)","Financial District (CD1)","CD","2015-01-01","26.7"
"Nitrogen dioxide (NO2)","Borough Park","UHF42","2019-12-01","25.6"
"Nitrogen dioxide (NO2)","Manhattan","Borough","2019-12-01","29.3"
"Nitrogen dioxide (NO2)","Lower Manhattan","UHF42","2012-12-01","33"
"Nitrogen dioxide (NO2)","Crown Heights and Prospect Heights (CD8)","CD","2022-06-01","11.8"
"Nitrogen dioxide (NO2)","Fordham - Bronx Pk","UHF42","2020-01-01","17"
"Nitrogen dioxide (NO2)","Stuyvesant Town and Turtle Bay (CD6)","CD","2017-12-01","31.3"
"Nitrogen dioxide (NO2)","Stuyvesant Town and Turtle Bay (CD6)","CD","2022-01-01","21.1"
"Nitrogen dioxide (NO2)","Crown Heights and Prospect Heights (CD8)","CD","2022-01-01","16.6"
"Nitrogen dioxide (NO2)","Staten Island","Borough","2010-12-01","16.2"
"Nitrogen dioxide (NO2)","Staten Island","Borough","2008-12-01","16.8"
"Nitrogen dioxide (NO2)","Staten Island","Borough","2014-06-01","9.3"
"Nitrogen dioxide (NO2)","Staten Island","Borough","2018-12-01","16.2"
"Nitrogen dioxide (NO2)","East New York","UHF42","2015-01-01","19.1"
"Nitrogen dioxide (NO2)","Rockaway and Broad Channel (CD14)","CD","2022-01-01","11.4"
"Nitrogen dioxide (NO2)","Kingsbridge Heights and Bedford (CD7)","CD","2008-12-01","31.5"
"Nitrogen dioxide (NO2)","Upper West Side (CD7)","CD","2013-12-01","31"
"Nitrogen dioxide (NO2)","Upper West Side (CD7)","CD","2017-12-01","27.3"
"Nitrogen dioxide (NO2)","Upper West Side (CD7)","CD","2022-01-01","18.2"
"Nitrogen dioxide (NO2)","Flatbush and Midwood (CD14)","CD","2009-06-01","20.8"
"Nitrogen dioxide (NO2)","Staten Island","Borough","2015-12-31","13.5"
"Nitrogen dioxide (NO2)","Staten Island","Borough","2018-01-01","12.9"
"Nitrogen dioxide (NO2)","Upper West Side","UHF42","2011-12-01","28.9"
"Nitrogen dioxide (NO2)","Upper West Side","UHF42","2018-06-01","18.4"
"Nitrogen dioxide (NO2)","Bayside - Little Neck","UHF42","2009-12-01","22.8"
